2.1231;-17.7418;-2.1759
2.1221;-17.7431;-2.1753
2.1207;-17.7456;-2.1740
2.1205;-17.7462;-2.1739
2.1206;-17.7462;-2.1741
2.1198;-17.7464;-2.1744
2.1197;-17.7474;-2.1734
2.1196;-17.7476;-2.1729
2.1183;-17.7480;-2.1736
2.1186;-17.7479;-2.1730
2.1197;-17.7465;-2.1736
2.1202;-17.7452;-2.1742
2.1192;-17.7446;-2.1751
2.1192;-17.7433;-2.1758
2.1185;-17.7428;-2.1764
2.1183;-17.7419;-2.1771
2.1177;-17.7398;-2.1782
2.1160;-17.7375;-2.1786
2.1140;-17.7360;-2.1789
2.1107;-17.7374;-2.1783
2.1078;-17.7392;-2.1774
2.1068;-17.7404;-2.1761
2.1065;-17.7418;-2.1748
2.1065;-17.7425;-2.1745
2.1058;-17.7432;-2.1742
2.0969;-17.7459;-2.1677
2.1427;-17.6545;-1.5892
1.8520;-17.1084;-1.2731
1.5190;-16.5673;-0.8444
1.2653;-16.1292;-0.5098
0.9295;-15.6156;-0.1228
0.5037;-15.0579;0.3205
0.1494;-14.2553;0.7738
-0.2251;-13.5887;1.1752
-0.4994;-12.8274;1.4822
-0.7354;-12.2812;1.8525
-1.0147;-11.4773;2.2882
-1.2716;-10.6864;2.6771
-1.5185;-9.9572;3.0424
-1.9732;-9.2108;3.4051
-2.3524;-8.6528;3.6969
-2.7035;-7.8166;4.1306
-2.8558;-7.1522;4.5128
-2.8306;-6.4609;4.9413
-2.8909;-5.8456;5.3099
-3.0885;-5.2938;5.4950
-3.1489;-4.5983;5.7183
-3.7320;-3.8311;5.9328
-4.5763;-2.7859;6.1152
-4.9210;-1.9223;6.1934
-4.7984;-1.1118;6.2018
-4.9215;0.1064;6.0906
-4.8619;0.8379;6.0032
-5.1213;1.7125;6.0209
-5.2575;2.1655;6.0241
-5.2753;2.5687;6.1790
-5.2465;3.3154;6.4684
-5.5745;3.9397;6.8727
-5.7292;4.7674;7.1239
-5.8307;5.6954;7.3473
-5.7574;7.2928;7.6398
-5.8212;9.1344;7.7250
-5.6911;10.5555;7.8982
-5.8199;11.9975;7.3185
-5.9420;13.4307;6.6979
-5.9239;14.6154;6.2670
-5.9465;15.7683;5.8203
-5.7490;17.0212;5.3525
-5.5666;18.1910;5.1531
-5.3826;20.1427;4.8661
-5.3798;21.8814;4.2059
-5.4741;22.7707;3.3901
-5.6281;23.6834;2.0428
-5.7832;24.3201;0.4998
-6.0209;24.8135;-1.1369
-6.2553;25.1419;-2.3509
-7.1747;25.4170;-4.4201
-7.7621;25.4945;-6.2161
-8.6208;25.6985;-8.0300
-9.4631;26.0302;-9.7193
-9.9087;26.5536;-12.0520
-10.6123;26.4852;-14.0953
-10.4319;26.2137;-16.0456
-9.3835;25.9185;-18.0318
-8.9918;25.4503;-20.3498
-8.5275;25.0788;-21.9296
-8.3908;25.1169;-23.2365
-8.9414;25.4330;-24.2455
-10.1219;24.9397;-25.6509
-11.5210;24.9895;-26.1935
-12.3276;25.6528;-26.3342
-12.3969;26.4413;-26.0867
-12.2284;26.8208;-25.5595
-11.9941;27.2654;-24.8184
-12.2566;27.7049;-23.7466
-12.7071;27.6516;-22.7194
-13.1269;27.2840;-21.0500
-13.1982;26.7541;-19.8399
-13.2921;26.1383;-18.7671
-13.5632;24.9566;-17.7476
-13.4934;23.7335;-17.2490
-13.0274;22.7004;-17.4785
-12.1939;22.0107;-18.0711
-11.4977;21.9329;-18.5124
-11.4977;21.9329;-18.5124
